              ZoneID              CeilID               Count       Ave_MinDist_x       Ave_MinDist_y       Ave_MinDist_z         Ave_MinDist   DevSqrt_MinDist_x   DevSqrt_MinDist_y   DevSqrt_MinDist_z     DevSqrt_MinDist
                   4               17987                   1        2.102131e+01        6.527634e+00        2.798000e+00        2.218860e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               18044                   1        9.077388e+00        1.000497e+01        2.346500e+01        2.707590e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               18099                   1        4.100666e+00        1.576111e+01        1.545900e+01        2.245459e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               18100                   1        1.070408e+01        3.657452e+00        1.908400e+01        2.218453e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               18101                   1        1.070408e+01        3.657452e+00        1.908400e+01        2.218453e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               20889                   1        4.871937e+00        1.008399e+01        2.505000e+00        1.147596e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               20890                   1        2.857888e+01        1.052729e+01        1.540000e+01        3.412823e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               21008                   1        5.542822e+00        4.933270e+00        2.831000e+00        7.941951e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               21179                   1        5.760845e+00        2.022873e+01        1.006400e+01        2.331680e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               21228                   1        1.323778e+01        1.027210e+01        1.821000e+00        1.685440e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               21236                   1        1.944116e+01        7.667345e+00        7.355000e+00        2.215498e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               21285                   1        4.975920e+00        8.320797e+00        2.363800e+01        2.554898e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24136                   1        3.518746e+00        9.068049e+00        3.371000e+00        1.029440e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24137                   3        5.049931e+00        8.479917e+00        4.013667e+00        1.101812e+01        4.138168e-01        5.442426e+00        3.747195e+00        5.996176e+00
                   4               24138                   1        9.290534e+00        1.687991e+01        3.844000e+00        1.964743e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24139                   2        7.572520e-01        9.549460e-01        8.298000e+00        8.387023e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24249                   1        1.606837e+01        2.375143e+01        8.916000e+00        3.003029e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24257                   1        9.745454e+00        5.094695e+00        1.439300e+01        1.811321e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24306                   2        2.005888e+01        1.576469e+01        2.432500e+00        2.573089e+01        5.428150e-02        8.940665e-01        2.233500e+00        7.166035e-01
                   4               24314                   1        9.745454e+00        5.094695e+00        1.439300e+01        1.811321e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24363                   1        2.161706e+01        4.995286e+00        1.686600e+01        2.786955e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24371                   4        3.413844e+00        8.381394e+00        6.188000e+00        1.250164e+01        2.083339e+00        2.387114e+00        6.163120e+00        3.453273e+00
                   4               24420                   1        5.072178e+00        7.528704e-01        2.216600e+01        2.275138e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24428                   3        2.673852e+00        7.608477e+00        6.744333e+00        1.140171e+01        1.744313e+00        4.333867e-01        4.947394e+00        2.869263e+00
                   4               24485                   2        1.428547e+01        6.163932e+00        5.808000e+00        1.718321e+01        3.048608e+00        2.980579e+00        2.605000e+00        2.345810e+00
                   4               24534                   1        1.040972e+01        1.403661e+01        1.927200e+01        2.601535e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24591                   1        4.975920e+00        8.320797e+00        2.363800e+01        2.554898e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24592                   1        2.021125e+01        2.054262e+01        2.733000e+00        2.894760e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24595                   1        1.694966e+01        5.315529e+00        3.452000e+00        1.809592e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24596                   3        5.954315e+00        2.176970e+00        5.197000e+00        8.666361e+00        5.162096e+00        7.050115e-01        4.498618e+00        6.283145e+00
                   4               24597                   1        5.855300e+00        1.026265e+01        5.384000e+00        1.298438e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               24598                   4        5.280249e+00        2.080401e+00        8.857500e+00        1.117795e+01        3.256488e+00        2.153656e+00        5.949893e+00        6.030099e+00
                   4               24599                   1        1.024165e+01        1.711724e+01        1.733000e+00        2.002235e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27385                   1        1.519951e+01        3.896553e+00        1.692500e+01        2.307951e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27386                   1        1.519951e+01        3.896553e+00        1.692500e+01        2.307951e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27388                   2        1.585054e+00        7.133756e+00        1.639000e+00        7.489272e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27389                   2        8.908084e+00        8.437497e+00        4.119000e+00        1.294262e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27390                   1        1.292620e+01        9.065997e+00        4.737000e+00        1.648388e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27391                   1        2.110452e+01        1.945900e+01        1.088100e+01        3.069934e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27392                   1        3.260498e+00        1.492511e+01        1.395100e+01        2.068865e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27449                   2        3.247347e+00        1.153853e+01        6.117000e+00        1.345736e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27506                   1        1.033490e+00        1.040547e+01        3.901000e+00        1.116063e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27555                   1        7.831760e+00        1.606081e+01        1.211700e+01        2.158953e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27563                   2        5.818703e+00        5.669167e+00        2.020000e+00        1.090320e+01        4.785213e+00        4.736302e+00        1.881000e+00        2.574265e-01
                   4               27620                   2        3.811685e+00        2.454054e+00        7.021000e+00        8.357378e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27669                   1        5.072178e+00        7.528704e-01        2.216600e+01        2.275138e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27677                   1        1.239447e+01        9.021434e+00        6.153000e+00        1.651874e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27726                   1        1.843875e+01        8.218428e+00        3.025000e+00        2.041276e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27734                   2        1.397462e+01        5.696074e+00        3.113000e+00        1.593042e+01        4.324333e+00        2.502048e+00        2.230000e-01        2.942375e+00
                   4               27791                   3        8.104163e+00        1.094771e+01        5.060000e+00        1.655023e+01        5.212018e+00        5.904503e+00        1.429582e+00        1.138147e+00
                   4               27841                   1        1.001070e+01        1.212512e+01        2.495700e+01        2.949719e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27842                   2        6.714244e+00        1.047234e+01        5.823000e+00        1.414904e+01        1.952350e-01        4.303036e+00        7.940000e-01        2.765456e+00
                   4               27843                   1        2.228087e+00        1.235530e+01        4.212000e+00        1.324231e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27845                   1        4.854607e+00        2.845978e+00        1.889800e+01        1.971804e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27846                   3        1.784013e+01        4.607311e+00        5.271667e+00        1.929412e+01        4.356560e-01        2.449658e+00        5.326871e-01        1.224496e+00
                   4               27847                   1        6.128940e+00        3.269701e+00        1.375400e+01        1.540868e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               27848                   2        1.386109e+01        8.624180e+00        6.727500e+00        1.835782e+01        7.491140e-01        5.956587e+00        1.965000e-01        3.291908e+00
                   4               30636                   1        1.857477e+01        3.220452e+00        1.271600e+01        2.273962e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               30639                   1        2.106175e+01        2.048708e+01        4.204000e+01        5.129015e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               30698                   1        1.469708e+00        3.146431e+00        1.796900e+01        1.830150e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               30747                   2        1.028373e+01        2.510384e+00        7.248000e+00        1.282929e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               30926                   3        4.404910e+00        1.292033e+01        7.377667e+00        1.592126e+01        7.107126e-01        3.391213e-01        3.820734e+00        1.581064e+00
                   4               30983                   2        7.560451e+00        4.827189e+00        1.130350e+01        1.666130e+01        4.714903e+00        1.908670e+00        6.885500e+00        1.978834e+00
                   4               31032                   1        1.943119e+01        1.915310e+00        7.729000e+00        2.099945e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               31040                   1        1.526459e+01        4.381534e+00        5.422000e+00        1.678105e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               31090                   1        2.120797e+01        5.922529e+00        2.222000e+00        2.213124e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               31091                   1        1.394522e+01        7.423370e-01        5.715000e+00        1.508912e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               31092                   2        9.941426e+00        3.199246e+00        1.001400e+01        1.579243e+01        4.003797e+00        2.456909e+00        4.299000e+00        7.033110e-01
                   4               31093                   2        1.217026e+01        2.906027e+00        1.825000e+00        1.264479e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               31095                   1        2.678354e+00        6.324466e+00        1.327200e+01        1.494384e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               31096                   1        5.112936e+00        1.948202e+01        5.033000e+00        2.076107e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   4               31097                   1        1.550417e+01        8.011183e+00        6.137000e+00        1.849922e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5                8174                   1        1.542057e+01        3.263131e+01        6.923200e+01        7.807475e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               14444                   1        2.517515e+01        1.913484e+01        5.351000e+00        3.207122e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               14568                   1        1.485254e+01        5.266406e+00        6.560100e+01        6.746721e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               17750                   1        1.727186e+01        2.555222e+01        4.391600e+01        5.366422e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               17978                   1        1.201344e+01        2.519624e+01        2.202000e+00        2.800040e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               18154                   1        1.049734e+01        1.773931e+01        1.391000e+00        2.065944e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               18156                   1        4.100666e+00        1.576111e+01        1.545900e+01        2.245459e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               20952                   1        5.542822e+00        4.933270e+00        2.831000e+00        7.941951e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21009                   1        7.778756e+00        7.159297e+00        1.020500e+01        1.469376e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21066                   1        2.271211e+00        2.419002e+01        1.081000e+00        2.432045e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21180                   1        5.104111e+00        5.961348e+00        4.604000e+00        9.098705e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21227                   1        5.830600e+00        1.245898e+01        5.631000e+00        1.486372e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21237                   1        5.104111e+00        5.961348e+00        4.604000e+00        9.098705e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21284                   1        5.830600e+00        1.245898e+01        5.631000e+00        1.486372e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21398                   1        1.590264e+01        5.313049e+00        1.091300e+01        2.000540e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21399                   1        1.590264e+01        5.313049e+00        1.091300e+01        2.000540e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21402                   1        9.405863e+00        2.949284e+01        1.990400e+01        3.680308e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21403                   1        3.665004e+00        3.371464e+01        1.840100e+01        3.858375e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               21405                   2        1.038791e+01        1.020924e+01        7.292000e+00        1.628835e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24077                   2        1.024631e+01        2.407275e+00        1.376350e+01        2.289058e+01        9.614455e+00        7.032750e-01        1.174950e+01        2.687067e+00
                   5               24078                   2        1.959669e+01        1.113173e+01        3.310000e+00        2.390211e+01        2.640760e-01        8.021178e+00        1.296000e+00        3.698598e+00
                   5               24079                   1        4.972966e+00        1.045901e+01        1.308800e+01        1.747619e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24080                   1        4.736076e+00        9.541620e+00        9.650000e+00        1.437343e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24081                   1        4.975020e+00        1.361217e+01        1.654400e+01        2.199423e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24082                   2        1.628631e+00        6.897530e+00        1.173800e+01        1.371164e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24085                   1        1.898968e+01        1.043573e+01        8.703000e+00        2.335069e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24144                   1        1.018835e+00        2.055183e+01        3.604000e+00        2.089029e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24191                   1        7.312900e+00        1.876141e+01        5.591000e+00        2.089804e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24258                   2        6.752736e+00        1.406043e+01        4.105500e+00        1.661845e+01        4.315347e+00        5.006470e+00        1.774500e+00        5.550956e+00
                   5               24362                   1        2.518600e-01        1.631040e+01        3.482000e+00        1.667984e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24372                   2        1.857052e+01        4.919569e+00        1.000950e+01        2.194486e+01        3.544641e+00        4.401965e+00        3.045500e+00        5.375542e+00
                   5               24419                   1        1.229214e+01        5.989947e-01        1.378000e+00        1.238363e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24429                   1        1.123686e+01        9.144511e+00        3.203000e+00        1.483740e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24476                   3        9.411900e+00        7.795984e+00        1.415300e+01        1.886315e+01        1.317679e+00        5.393433e-01        2.221730e+00        9.018577e-01
                   5               24543                   1        2.226908e+01        1.479560e+01        4.605000e+00        2.712983e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24590                   1        2.062110e+01        1.109125e+01        1.587600e+01        2.828945e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24600                   1        1.583626e+01        1.701988e+01        1.395300e+01        2.711365e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24650                   1        2.364060e+01        1.246009e+01        2.046100e+01        3.365686e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24653                   1        1.845624e+01        8.071651e+00        6.025000e+00        2.102582e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24654                   2        8.043642e+00        4.866748e+00        2.420000e-01        9.404466e+00        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               24655                   2        9.201251e+00        6.295337e+00        1.054100e+01        1.692374e+01        1.177113e+00        5.737130e-01        8.567000e+00        4.909409e+00
                   5               24656                   2        1.644167e+01        9.909943e+00        7.147500e+00        2.055573e+01        4.343025e-01        1.173241e+00        1.350500e+00        6.878270e-01
                   5               27326                   1        1.032935e+01        1.856294e+01        1.158000e+01        2.419452e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27328                   1        1.142365e+00        1.814972e+01        1.639900e+01        2.448764e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27329                   1        1.786183e+01        1.555021e+01        2.479900e+01        3.429059e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27335                   1        5.319106e+00        1.110285e+01        2.228700e+01        2.546128e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27383                   1        1.032935e+01        1.856294e+01        1.158000e+01        2.419452e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27393                   1        1.885077e+01        7.750568e+00        6.224000e+00        2.131105e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27440                   1        1.175697e+01        2.798401e+00        2.731200e+01        2.986641e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27450                   1        2.437389e+00        9.053957e+00        5.880000e+00        1.106749e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27497                   2        9.472590e+00        1.053530e+01        5.340500e+00        1.690174e+01        2.159690e+00        8.226114e+00        2.505000e-01        3.996303e+00
                   5               27564                   1        1.060392e+01        9.328640e-01        1.390000e-01        1.064578e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27621                   2        1.187756e+01        8.416650e-02        7.956500e+00        1.454260e+01        2.505402e+00        4.490050e-02        4.712500e+00        4.624816e+00
                   5               27725                   2        1.290859e+01        1.254750e+01        1.036150e+01        2.297821e+01        5.530160e+00        4.329073e+00        7.336500e+00        2.565456e+00
                   5               27792                   1        7.157813e+00        1.177193e+00        2.244300e+01        2.358619e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27898                   1        9.017086e+00        1.758365e+01        6.895000e+00        2.092926e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27900                   3        6.464644e+00        1.042992e+01        1.119167e+01        1.762226e+01        3.466977e+00        2.303565e+00        5.600246e+00        3.738083e+00
                   5               27901                   3        4.775026e+00        2.297435e+00        4.736667e+00        7.582847e+00        3.426200e+00        9.162907e-01        2.823713e-01        2.381950e+00
                   5               27902                   1        1.960459e-01        1.391535e+01        2.713000e+00        1.417871e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27904                   2        1.125053e+01        1.226707e+01        1.431200e+01        2.398313e+01        1.102682e+00        6.700995e+00        6.983000e+00        1.256922e+00
                   5               27905                   1        1.802808e+01        1.486857e+00        1.967000e+00        1.819592e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               27906                   1        1.802808e+01        1.486857e+00        1.967000e+00        1.819592e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               30581                   1        3.436299e+00        8.449330e+00        2.284700e+01        2.460050e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               30689                   1        2.033814e+01        2.465799e+01        3.354800e+01        4.633708e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               30860                   1        1.469937e+01        1.005330e+01        1.687200e+01        2.453171e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               30927                   2        7.837583e+00        9.588299e+00        8.599500e+00        1.641984e+01        4.437772e+00        2.852439e+00        4.181500e+00        1.737376e+00
                   5               30984                   1        9.182507e+00        1.745108e+01        1.351900e+01        2.390862e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               31031                   1        1.943119e+01        1.915310e+00        7.729000e+00        2.099945e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               31041                   2        1.538438e+01        6.196359e+00        5.779500e+00        1.764013e+01        1.197910e-01        1.814825e+00        3.575000e-01        8.590855e-01
                   5               31146                   1        1.261674e+01        1.342753e+01        3.590500e+01        4.035653e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               31148                   1        2.120797e+01        5.922529e+00        2.222000e+00        2.213124e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               31150                   1        2.062224e+00        2.168717e+01        1.653000e+00        2.184763e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               31152                   1        2.959707e+01        6.249020e+00        4.438000e+00        3.057339e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   5               31153                   1        1.235322e+01        5.566072e+00        2.129500e+01        2.524005e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               11031                   1        4.559010e+01        3.136891e+01        3.804400e+01        6.715513e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               11194                   1        2.001723e+01        2.299081e+01        2.495700e+01        3.939694e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               11479                   1        2.329549e+01        1.809989e+01        4.189000e+00        2.979653e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               14282                   1        7.529210e+00        6.778310e+00        5.165600e+01        5.264007e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               14386                   1        2.517515e+01        1.913484e+01        5.351000e+00        3.207122e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               14614                   1        7.647040e+00        2.339749e+01        4.386700e+01        5.030143e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               17531                   1        7.529210e+00        6.778310e+00        5.165600e+01        5.264007e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               17818                   1        1.282319e+01        3.334490e+00        4.000300e+01        4.214016e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               17977                   1        1.023102e+01        2.522969e+01        1.088000e+01        2.931868e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               18034                   1        1.201344e+01        2.519624e+01        2.202000e+00        2.800040e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               18205                   1        1.521611e+01        1.770226e+01        1.104200e+01        2.582297e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               18211                   1        1.049734e+01        1.773931e+01        1.391000e+00        2.065944e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               18212                   1        1.866106e+01        1.191040e+01        1.568100e+01        2.712907e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               20770                   1        2.544407e+01        2.338800e-01        2.503800e+01        3.569814e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               20771                   1        2.544407e+01        2.338800e-01        2.503800e+01        3.569814e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               20896                   1        5.604250e+00        6.907000e+00        1.086400e+01        1.404068e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               20941                   1        2.204630e+00        1.143352e+01        2.897200e+01        3.122439e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               20998                   1        1.875500e+00        1.359915e+01        2.553200e+01        2.898858e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               21124                   1        1.792070e+00        1.425697e+01        2.254000e+01        2.673059e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               21238                   2        1.206385e+01        6.474161e+00        5.378500e+00        1.600048e+01        2.669582e+00        5.690383e+00        6.115000e-01        4.952325e-01
                   6               21283                   1        1.023102e+01        2.522969e+01        1.088000e+01        2.931868e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               21295                   1        8.830920e-01        1.118054e+01        1.178100e+01        1.626580e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               21352                   1        1.398869e+01        1.991481e+01        5.537000e+00        2.495879e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               21456                   1        2.827860e+00        2.665369e+01        2.018500e+01        3.355369e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               21458                   1        9.405863e+00        2.949284e+01        1.990400e+01        3.680308e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               21465                   1        1.592093e+01        2.319364e+01        2.308600e+01        3.639209e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24023                   1        2.571013e+01        4.861430e+00        2.501800e+01        3.620144e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24024                   2        6.522475e+00        1.300090e+01        8.020000e+00        1.660983e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24025                   2        2.362719e+00        1.633093e+01        1.718100e+01        2.439265e+01        1.822492e-01        2.438345e+00        9.621000e+00        8.426694e+00
                   6               24026                   1        9.191627e+00        5.041700e-01        1.652500e+01        1.891602e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24029                   1        1.898968e+01        1.043573e+01        8.703000e+00        2.335069e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24030                   1        1.339864e+01        4.003270e+00        1.532200e+01        2.074399e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24088                   1        2.230926e+01        2.498430e+00        1.579000e+00        2.250419e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24145                   1        8.798120e+00        1.140850e+00        1.386800e+01        1.646298e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24247                   1        1.875500e+00        1.359915e+01        2.553200e+01        2.898858e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24259                   1        2.046683e+01        7.775643e+00        1.295000e+00        2.193236e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24316                   1        5.375245e+00        2.046668e+01        1.250500e+01        2.457953e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24373                   2        6.710290e+00        1.483872e+01        2.027300e+01        2.600404e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24418                   2        6.831530e+00        6.204031e+00        7.961500e+00        1.558451e+01        5.460610e+00        5.605037e+00        6.583500e+00        3.200874e+00
                   6               24487                   1        1.636249e+01        1.407037e+01        1.588600e+01        2.679686e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
                   6               24532                   1        3.521230e+00        2.464044e+01        2.894200e+01        3.817316e+01        0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00
